DOI,AUTHOR_NAME,AUTHOR_ORDER,AFFILIATION,TITLE,DATE,VOLUME,ISSUE,PAGES,KEYWORDS
"10.1080/16184742.2021.1925723
",Aaron C.T. Smith,additional,"Loughborough University London, Institute for Innovation and Entrepreneurship, London, UK","A mediasport typology for transformative relationships: enlargement, enhancement, connection and engagement beyond COVID-19",2021-5-12,22,1,72-91,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1925723
",Hibai Lopez-Gonzalez,additional,"Department of Library, Information Science & Communication, University of Barcelona, Barcelona, Spain","A mediasport typology for transformative relationships: enlargement, enhancement, connection and engagement beyond COVID-19",2021-5-12,22,1,72-91,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2011.577792
",Dae Hee Kwak,first,"a   Sport Management , University of Michigan ,  USA",Exploring the Role of Emotions on Sport Consumers' Behavioral and Cognitive Responses to Marketing Stimuli,2011-6-29,11,3,225-250,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2011.577792
",Yu Kyoum Kim,additional,"b   Sport Management , Florida State University ,  USA",Exploring the Role of Emotions on Sport Consumers' Behavioral and Cognitive Responses to Marketing Stimuli,2011-6-29,11,3,225-250,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2011.577792
",Edward R. Hirt,additional,"c   Psychological and Brain Sciences , Indiana University ,  USA",Exploring the Role of Emotions on Sport Consumers' Behavioral and Cognitive Responses to Marketing Stimuli,2011-6-29,11,3,225-250,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1978519
",Yiran Su,first,"Department of Kinesiology, University of Georgia, Athens, GA, USA",We are in this together: sport brand involvement and fans’ well-being,2021-10-12,22,1,92-119,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1978519
",James Du,additional,"Department of Sport Management, Florida State University, Tallahassee, FL, USA",We are in this together: sport brand involvement and fans’ well-being,2021-10-12,22,1,92-119,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1978519
",Rui Biscaia,additional,"Department for Health, Faculty of Humanities and Social Sciences, University of Bath, Bath, UK",We are in this together: sport brand involvement and fans’ well-being,2021-10-12,22,1,92-119,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1978519
",Yuhei Inoue,additional,"Sport Policy Unit, Department of Economics, Policy and International Business, Manchester Metropolitan University, Manchester, UK",We are in this together: sport brand involvement and fans’ well-being,2021-10-12,22,1,92-119,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2022.2047087
",Kadir Yağız,first,"Graduate School of Health Sciences, Hacettepe University Ankara, Turkey","Examining the relationships between brand knowledge, brand responses and brand resonance in sports leagues within the scope of consumer-based brand equity",2022-3-25,NA,NA,1-20,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2022.2047087
",Leyla Özer,additional,"Department of Business Administration, Hacettepe University Ankara, Turkey","Examining the relationships between brand knowledge, brand responses and brand resonance in sports leagues within the scope of consumer-based brand equity",2022-3-25,NA,NA,1-20,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1956560
",Kobe Helsen,first,"Policy in Sports & Physical Activity Research Group, KU Leuven, Leuven, Belgium",Participatory sport events in times of COVID-19: analysing the (virtual) sport behaviour of event participants,2021-7-27,22,1,35-54,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1956560
",Inge Derom,additional,"Sport and Society Research Group, Vrije Universiteit Brussel, Brussels, Belgium",Participatory sport events in times of COVID-19: analysing the (virtual) sport behaviour of event participants,2021-7-27,22,1,35-54,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1956560
",Joris Corthouts,additional,"Policy in Sports & Physical Activity Research Group, KU Leuven, Leuven, Belgium",Participatory sport events in times of COVID-19: analysing the (virtual) sport behaviour of event participants,2021-7-27,22,1,35-54,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1956560
",Veerle De Bosscher,additional,"Sport and Society Research Group, Vrije Universiteit Brussel, Brussels, Belgium",Participatory sport events in times of COVID-19: analysing the (virtual) sport behaviour of event participants,2021-7-27,22,1,35-54,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1956560
",Annick Willem,additional,"Department of Movement and Sport Sciences, Ghent University, Ghent, Belgium",Participatory sport events in times of COVID-19: analysing the (virtual) sport behaviour of event participants,2021-7-27,22,1,35-54,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1956560
",Jeroen Scheerder,additional,"Policy in Sports & Physical Activity Research Group, KU Leuven, Leuven, Belgium",Participatory sport events in times of COVID-19: analysing the (virtual) sport behaviour of event participants,2021-7-27,22,1,35-54,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1846577
",Antti Kauppinen,first,"Department of Business Administration, Tallinn University of Technology, Tallinn, Estonia",Sport entrepreneurs’ performance in business,2020-11-24,NA,NA,1-24,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1846577
",Paloma Escamilla-Fajardo,additional,"Department of Physical Education and Sport, University of Valencia, Valencia, Spain",Sport entrepreneurs’ performance in business,2020-11-24,NA,NA,1-24,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1631365
",Peter Dickenson,first,"School of Sport, Exercise and Health Sciences, Loughborough University, Loughborough, UK",Sponsees matter! How collective responsibility judgments of sport sponsors affect sponsee equity,2019-6-25,20,5,537-559,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1631365
",Anne L. Souchon,additional,"School of Business and Economics, Loughborough University, Loughborough, UK",Sponsees matter! How collective responsibility judgments of sport sponsors affect sponsee equity,2019-6-25,20,5,537-559,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1915354
",Jan-Willem van der Roest,first,"School of Governance, Utrecht University, Utrecht, Netherlands",Developing an elite sports’ public value proposition in Northern Netherlands,2021-4-27,21,5,677-694,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1915354
",Bake Dijk,additional,"School of Sport, Hanze University of Applied Sciences, Groningen, Netherlands",Developing an elite sports’ public value proposition in Northern Netherlands,2021-4-27,21,5,677-694,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2018.1550097
",Kir Kuščer,first,"Faculty of Economics, University of Ljubljana Ljubljana, Slovenia",Determinants of sustainability of ski resorts: do size and altitude matter?,2018-11-28,19,4,539-559,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2018.1550097
",Larry Dwyer,additional,"Faculty of Economics, University of Ljubljana Ljubljana, Slovenia",Determinants of sustainability of ski resorts: do size and altitude matter?,2018-11-28,19,4,539-559,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1765828
",Robert Angell,first,"Southampton Business School, University of Southampton, Southampton, UK",Configuring perceived fit to mitigate consumer animosity in the context of cross-border sport sponsorships,2020-5-20,21,4,605-624,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1765828
",Paul Bottomley,additional,"Cardiff Business School, Cardiff University, Cardiff, UK",Configuring perceived fit to mitigate consumer animosity in the context of cross-border sport sponsorships,2020-5-20,21,4,605-624,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1765828
",Ružica Brečić,additional,"Faculty of Economics, University of Zagreb, Zagreb, Croatia",Configuring perceived fit to mitigate consumer animosity in the context of cross-border sport sponsorships,2020-5-20,21,4,605-624,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1765828
",Jelena Filipović,additional,"Faculty of Economics, University of Belgrade, Belgrade, Serbia",Configuring perceived fit to mitigate consumer animosity in the context of cross-border sport sponsorships,2020-5-20,21,4,605-624,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1765828
",Matthew Gorton,additional,"Newcastle University Business School, Newcastle University, Newcastle, UK",Configuring perceived fit to mitigate consumer animosity in the context of cross-border sport sponsorships,2020-5-20,21,4,605-624,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1765828
",Maria Logkizidou,additional,"School of Design, University of Leeds, Leeds, UK",Configuring perceived fit to mitigate consumer animosity in the context of cross-border sport sponsorships,2020-5-20,21,4,605-624,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1765828
",John White,additional,"Plymouth Business School, University of Plymouth, Plymouth, UK",Configuring perceived fit to mitigate consumer animosity in the context of cross-border sport sponsorships,2020-5-20,21,4,605-624,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1871394
",Julie Tinson,first,"Marketing and Retail Division, Stirling Management, University of Stirling, Stirling, UK","How value is disrupted in football fandom, and how fans respond",2021-1-11,NA,NA,1-18,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1871394
",Gary Sinclair,additional,"Marketing Group, DCU Business School, Dublin City University, Dublin, Ireland","How value is disrupted in football fandom, and how fans respond",2021-1-11,NA,NA,1-18,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1871394
",Ross Gordon,additional,"School of Advertising, Marketing and Public Relations, QUT Business School, Queensland University of Technology, Brisbane, Australia","How value is disrupted in football fandom, and how fans respond",2021-1-11,NA,NA,1-18,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1955942
",Matej Christiaens,first,"Faculty of Business and Law, Coventry University, Coventry, UK",The complexities of implementing inclusion policies for disabled people in UK non-disabled voluntary community sports clubs,2021-7-26,NA,NA,1-21,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1955942
",Ian Brittain,additional,"Faculty of Business and Law, Coventry University, Coventry, UK",The complexities of implementing inclusion policies for disabled people in UK non-disabled voluntary community sports clubs,2021-7-26,NA,NA,1-21,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1955944
",Veerle De Bosscher,first,"Department of Sports Policy and Management, Research group SPLISS, Vrije Universiteit Brussel, Brussel, Belgium",The societal impact of elite sport: positives and negatives: introduction to ESMQ special issue,2021-7-23,21,5,625-635,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1955944
",Simon Shibli,additional,"Sport Industry Research Centre, Sheffield Hallam University, Sheffield, UK",The societal impact of elite sport: positives and negatives: introduction to ESMQ special issue,2021-7-23,21,5,625-635,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1955944
",Jens De Rycke,additional,"Department of Sports Policy and Management, Research group SPLISS, Vrije Universiteit Brussel, Brussel, Belgium",The societal impact of elite sport: positives and negatives: introduction to ESMQ special issue,2021-7-23,21,5,625-635,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2011.577791
",Liyan Jin,first,"a   Tourism, Recreation and Sport Management , University of Florida ,  USA",Residents' Perceptions of Environmental Impacts of the 2008 Beijing Green Olympic Games,2011-6-29,11,3,275-300,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2011.577791
",James J. Zhang,additional,"a   Tourism, Recreation and Sport Management , University of Florida ,  USA",Residents' Perceptions of Environmental Impacts of the 2008 Beijing Green Olympic Games,2011-6-29,11,3,275-300,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2011.577791
",Xingdong Ma,additional,"b   Division of Exercise and Sport Science , Tsinghua University , Beijing,  China",Residents' Perceptions of Environmental Impacts of the 2008 Beijing Green Olympic Games,2011-6-29,11,3,275-300,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2011.577791
",Daniel P. Connaughton,additional,"a   Tourism, Recreation and Sport Management , University of Florida ,  USA",Residents' Perceptions of Environmental Impacts of the 2008 Beijing Green Olympic Games,2011-6-29,11,3,275-300,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2018.1451906
",Kyungyeol A. Kim,first,"Department of Kinesiology, Indiana University, Bloomington, IN, USA","Examining relationships among consumer participative behavior, employee role ambiguity, and employee citizenship behavior: the moderating role of employee self-efficacy",2018-4-4,18,5,633-651,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2018.1451906
",Kevin K. Byon,additional,"Department of Kinesiology, Indiana University, Bloomington, IN, USA","Examining relationships among consumer participative behavior, employee role ambiguity, and employee citizenship behavior: the moderating role of employee self-efficacy",2018-4-4,18,5,633-651,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1377272
",Michael P. Sam,first,"School of Physical Education, Sport and Exercise Sciences, University of Otago, Dunedin, New Zealand",The modernisation of umpire development: Netball New Zealand’s reforms and impacts,2017-10-10,18,3,263-286,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1377272
",Joyce C. Andrew,additional,"School of Physical Education, Sport and Exercise Sciences, University of Otago, Dunedin, New Zealand",The modernisation of umpire development: Netball New Zealand’s reforms and impacts,2017-10-10,18,3,263-286,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1377272
",Sarah Gee,additional,"School of Sport and Exercise, Massey University, Palmerston North, New Zealand",The modernisation of umpire development: Netball New Zealand’s reforms and impacts,2017-10-10,18,3,263-286,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1820061
",Markus Buser,first,"Marketing & Service Management, University of Bayreuth, Bayreuth, Germany",‘Going the extra mile’ in resource integration: evolving a concept of sport sponsorship as an engagement platform,2020-9-24,NA,NA,1-21,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1820061
",Herbert Woratschek,additional,"Marketing & Service Management, University of Bayreuth, Bayreuth, Germany",‘Going the extra mile’ in resource integration: evolving a concept of sport sponsorship as an engagement platform,2020-9-24,NA,NA,1-21,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1820061
",Jan Schönberner,additional,"Marketing & Service Management, University of Bayreuth, Bayreuth, Germany",‘Going the extra mile’ in resource integration: evolving a concept of sport sponsorship as an engagement platform,2020-9-24,NA,NA,1-21,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1618889
",Wonseok (Eric) Jang,first,"College of Sport Science, Sungkyunkwan University, Suwon-si, Republic of Korea","Vitalizing effect of athlete-drafting task in fantasy sports: the role of competitive goal-framing, involvement, and competitiveness trait",2019-5-20,20,4,403-420,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1618889
",Dae Hee Kwak,additional,"School of Kinesiology, University of Michigan, Ann Arbor, MI, USA","Vitalizing effect of athlete-drafting task in fantasy sports: the role of competitive goal-framing, involvement, and competitiveness trait",2019-5-20,20,4,403-420,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1618889
",Yong Jae Ko,additional,"College of Health and Human Performance, University of Florida, Gainesville, FL, USA","Vitalizing effect of athlete-drafting task in fantasy sports: the role of competitive goal-framing, involvement, and competitiveness trait",2019-5-20,20,4,403-420,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2022.2046122
",Ian P. Henry,first,"School of Sport, Health and Exercise Science, Loughborough University, Loughborough, UK","Processes of political, cultural, and social fragmentation: changes in the macro-environment of sport policy and management: c.1980–c.2022",2022-3-6,NA,NA,1-21,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1955290
",Anna Gerke,first,"Department of Management, Audencia Business School, Nantes, France",Strategic processes in Australian golf clubs: a dynamic capabilities view,2021-7-20,NA,NA,1-20,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1955290
",Geoff Dickson,additional,"La Trobe Business School, Department of Management Sport and Tourism, La Trobe University, Melbourne, Victoria, Australia",Strategic processes in Australian golf clubs: a dynamic capabilities view,2021-7-20,NA,NA,1-20,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1955290
",Veit Wohlgemuth,additional,"HTW Berlin, Business School (FB3), Berlin, Germany",Strategic processes in Australian golf clubs: a dynamic capabilities view,2021-7-20,NA,NA,1-20,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.2010784
",Stefan Walzel,first,"Institute of Sport Economics and Sport Management, German Sport University Cologne, Cologne, Germany",The social value of co-hosting: rethinking the management of sports events,2021-12-1,NA,NA,1-19,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.2010784
",Manuel Eickhoff,additional,"Institute of Sport Economics and Sport Management, German Sport University Cologne, Cologne, Germany",The social value of co-hosting: rethinking the management of sports events,2021-12-1,NA,NA,1-19,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184740903023997
",David Legg,first,"a Department of Physical Education and Recreation , Mount Royal College , Calgary, Canada",Examining the Inclusion of Wheelchair Exhibition Events within the Olympic Games 1984–2004,2009-7-6,9,3,243-258,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184740903023997
",Ted Fay,additional,"b State University of New York (SUNY) , Cortland, USA",Examining the Inclusion of Wheelchair Exhibition Events within the Olympic Games 1984–2004,2009-7-6,9,3,243-258,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184740903023997
",Mary A. Hums,additional,"c University of Louisville , Louisville, USA",Examining the Inclusion of Wheelchair Exhibition Events within the Olympic Games 1984–2004,2009-7-6,9,3,243-258,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184740903023997
",Eli Wolff,additional,"d Centre for the Study of Sport in Society , Northeastern University , Boston, USA",Examining the Inclusion of Wheelchair Exhibition Events within the Olympic Games 1984–2004,2009-7-6,9,3,243-258,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1334683
",Eric Wonseok Jang,first,"Department of Advertising, Texas Tech University, Lubbock, TX, USA",The relative effects of game outcome and process on fans’ media consumption experiences,2017-7-11,17,5,635-658,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1334683
",Yong Jae Ko,additional,"Tourism, Recreation, and Sport Management, University of Florida, Gainesville, FL, USA",The relative effects of game outcome and process on fans’ media consumption experiences,2017-7-11,17,5,635-658,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1334683
",Daniel Wann,additional,"College of Humanities and Fine Arts, Murray State University, Murray, KY, USA",The relative effects of game outcome and process on fans’ media consumption experiences,2017-7-11,17,5,635-658,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1334683
",Yonghwan Chang,additional,"Tourism, Recreation, and Sport Management, University of Florida, Gainesville, FL, USA",The relative effects of game outcome and process on fans’ media consumption experiences,2017-7-11,17,5,635-658,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1939397
",Lorenzo Neri,first,"Birkbeck University of London, London, UK",Football players and asset manipulation: the management of football transfers in Italian Serie A,2021-6-10,NA,NA,1-21,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1939397
",Antonella Russo,additional,"University of Greenwich, London, UK",Football players and asset manipulation: the management of football transfers in Italian Serie A,2021-6-10,NA,NA,1-21,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1939397
",Marco Di Domizio,additional,"Università degli Studi di Teramo, Teramo, Italy",Football players and asset manipulation: the management of football transfers in Italian Serie A,2021-6-10,NA,NA,1-21,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1939397
",Giambattista Rossi,additional,"Birkbeck University of London, London, UK",Football players and asset manipulation: the management of football transfers in Italian Serie A,2021-6-10,NA,NA,1-21,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1361459
",Nicole Koenig-Lewis,first,"Cardiff Business School, Cardiff University, Cardiff, UK",Sports events and interaction among spectators: examining antecedents of spectators’ value creation,2017-8-8,18,2,193-215,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1361459
",Yousra Asaad,additional,"Business School, Newcastle University, Newcastle upon Tyne, UK",Sports events and interaction among spectators: examining antecedents of spectators’ value creation,2017-8-8,18,2,193-215,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1361459
",Adrian Palmer,additional,"Keele Management School, Keele University, Keele, UK",Sports events and interaction among spectators: examining antecedents of spectators’ value creation,2017-8-8,18,2,193-215,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2018.1442486
",David Bamford,first,"Operations Management, The Business School, University of Huddersfield, Huddersfield, UK",Sports operations management: examining the relationship between environmental uncertainty and quality management orientation,2018-2-22,18,5,563-582,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2018.1442486
",Claire Hannibal,additional,"Operations Management, University of Wolverhampton Business School, Wolverhampton, UK",Sports operations management: examining the relationship between environmental uncertainty and quality management orientation,2018-2-22,18,5,563-582,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2018.1442486
",Katri Kauppi,additional,"Logistics and Supply Chain Management, Aalto University School of Business, Helsinki, Finland",Sports operations management: examining the relationship between environmental uncertainty and quality management orientation,2018-2-22,18,5,563-582,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2018.1442486
",Benjamin Dehe,additional,"Operations Management, The Business School, University of Huddersfield, Huddersfield, UK",Sports operations management: examining the relationship between environmental uncertainty and quality management orientation,2018-2-22,18,5,563-582,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1877322
",Haley Baxter,first,"University of Waterloo (Waterloo, Ontario), Waterloo, Canada",Female volunteer community sport officials: a scoping review and research agenda,2021-2-4,NA,NA,1-18,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1877322
",Pam Kappelides,additional,"La Trobe University (Melbourne, Australia), Bundoora, Australia",Female volunteer community sport officials: a scoping review and research agenda,2021-2-4,NA,NA,1-18,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1877322
",Russell Hoye,additional,"La Trobe University (Melbourne, Australia), Bundoora, Australia",Female volunteer community sport officials: a scoping review and research agenda,2021-2-4,NA,NA,1-18,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1838590
",Tom Bason,first,"School of Marketing and Management, Coventry University, Coventry, UK",Every loser wins: leveraging ‘unsuccessful’ Olympic bids for positive benefits,2020-11-16,NA,NA,1-21,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1838590
",Jonathan Grix,additional,"Manchester Metropolitan University, Manchester, UK",Every loser wins: leveraging ‘unsuccessful’ Olympic bids for positive benefits,2020-11-16,NA,NA,1-21,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1672204
",Cecilia Stenling,first,"Department of Education, Umeå University, Umeå, Sweden",Hierarchies of criteria in NSO board-nomination processes: insights from nomination committees’ work,2019-10-8,20,5,636-654,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1672204
",Josef Fahlén,additional,"Department of Education, Umeå University, Umeå, Sweden",Hierarchies of criteria in NSO board-nomination processes: insights from nomination committees’ work,2019-10-8,20,5,636-654,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1672204
",Anna-Maria Strittmatter,additional,"Department of Cultural and Social Studies, Norwegian School of Sport Sciences, Oslo, Norway",Hierarchies of criteria in NSO board-nomination processes: insights from nomination committees’ work,2019-10-8,20,5,636-654,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1672204
",Eivind Skille,additional,"Innland Norway University of Applied Sciences, Elverum, Norway",Hierarchies of criteria in NSO board-nomination processes: insights from nomination committees’ work,2019-10-8,20,5,636-654,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1604783
",Simon Rudkin,first,"Department of Social Statistics, University of Manchester, Manchester, UK",Live football and tourism expenditure: match attendance effects in the UK,2019-5-14,20,3,276-299,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1604783
",Abhijit Sharma,additional,"Accounting, Finance and Economics Group, University of Bradford School of Management, Bradford, UK",Live football and tourism expenditure: match attendance effects in the UK,2019-5-14,20,3,276-299,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1879190
",Lourdes Turconi,first,"University of Otago, Dunedin, New Zealand","‘Turning the tanker around’. Examining the requirements, interpretations and implementation of <i>The Equality Standard: a Framework for Sport</i>",2021-2-4,NA,NA,1-20,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1879190
",Sally Shaw,additional,"University of Otago, Dunedin, New Zealand","‘Turning the tanker around’. Examining the requirements, interpretations and implementation of <i>The Equality Standard: a Framework for Sport</i>",2021-2-4,NA,NA,1-20,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1741013
",Hallgeir Gammelsæter,first,"Faculty of Business Administration and Social Sciences, Molde University College, Molde, Norway",Sport is not industry: bringing sport back to sport management,2020-3-23,21,2,257-279,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1793376
",Xiaoyan Xing,first,"School of Sport Management and Communications, Capital University of P.E. & Sports, Beijing, People’s Republic of China","The effects of health, social, and consumption capital on running-related expenditures in China",2020-7-20,22,3,398-418,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1793376
",Ruo Zhang,additional,"School of Sport Economics and Management, Central University of Finance and Economics, Beijing, People’s Republic of China","The effects of health, social, and consumption capital on running-related expenditures in China",2020-7-20,22,3,398-418,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1793376
",Marijke Taks,additional,"School of Human Kinetics, University of Ottawa, Ottawa Canada","The effects of health, social, and consumption capital on running-related expenditures in China",2020-7-20,22,3,398-418,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1791209
",Emmanuel Mogaji,first,"Department of Marketing, Events and Tourism, University of Greenwich, London, UK","To build my career or build my brand? Exploring the prospects, challenges and opportunities for sportswomen as human brand",2020-7-6,22,3,379-397,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1791209
",Foluké Abigail Badejo,additional,"Woolworths Centre for Child Nutrition Research, Queensland University of Technology, Brisbane, Australia","To build my career or build my brand? Exploring the prospects, challenges and opportunities for sportswomen as human brand",2020-7-6,22,3,379-397,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1791209
",Simone Charles,additional,"Sportswomen as Brand Ambassador Project, London, UK","To build my career or build my brand? Exploring the prospects, challenges and opportunities for sportswomen as human brand",2020-7-6,22,3,379-397,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1791209
",Jacqueline Millisits,additional,"Neag School of Education, University of Connecticut, Storrs, USA","To build my career or build my brand? Exploring the prospects, challenges and opportunities for sportswomen as human brand",2020-7-6,22,3,379-397,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1725778
",Robert Morris,first,"Faculty of Health Sciences and Sport, University of Stirling, Stirling, UK",A taxonomy of dual career development environments in European countries,2020-2-19,21,1,134-151,"Strategy and Management, Tourism, Leisure and Hospitality Management"
