DOI,AUTHOR_NAME,AUTHOR_ORDER,AFFILIATION,TITLE,DATE,VOLUME,ISSUE,PAGES,KEYWORDS,ABSTRACT
10.1016/j.smr.2019.12.005,Matthew Juravich,additional,"University of Akron,  	302 Buchtel Common , Akron, OH, 44325-5103, United States","National Football League head coach race, performance, retention, and dismissal",2020-12-1,23,5,978-991,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management","Highlights• Test for racial discrimination in the retention and dismissal of National Football League head coaches.• Statistically significant evidence that Non-White head coaches have longer employment spells in the Rooney Rule era.• Head coach employment tenure and dismissal are largely driven by raw performance and to a lesser degree, relative performance.• No statistically significant evidence that dismissal, raw performance, or relative performance differs by race."
10.1016/j.smr.2009.04.001,Ron Garland,first,"Department of Marketing, Waikato Management School, University of Waikato, Hamilton, New Zealand",Strategic Sport Marketing,2009-10-1,12,4,265-266,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management",NA
10.1016/j.smr.2009.04.001,David Shilbury,additional,"3rd Edition Allen & Unwin, Crows Nest, NSW (2009)., 367 pp., paperback, RRP $AUD 59.95, ISBN: 978 1 74175 626 5",Strategic Sport Marketing,2009-10-1,12,4,265-266,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management",NA
10.1016/j.smr.2009.04.001,Hans Westerbeek,additional,"3rd Edition Allen & Unwin, Crows Nest, NSW (2009)., 367 pp., paperback, RRP $AUD 59.95, ISBN: 978 1 74175 626 5",Strategic Sport Marketing,2009-10-1,12,4,265-266,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management",NA
10.1016/j.smr.2009.04.001,Shayne Quick,additional,"3rd Edition Allen & Unwin, Crows Nest, NSW (2009)., 367 pp., paperback, RRP $AUD 59.95, ISBN: 978 1 74175 626 5",Strategic Sport Marketing,2009-10-1,12,4,265-266,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management",NA
10.1016/j.smr.2009.04.001,Daniel Funk,additional,"3rd Edition Allen & Unwin, Crows Nest, NSW (2009)., 367 pp., paperback, RRP $AUD 59.95, ISBN: 978 1 74175 626 5",Strategic Sport Marketing,2009-10-1,12,4,265-266,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management",NA
10.1016/j.smr.2010.05.003,Terry Engelberg,first,"Department of Tourism, Leisure, Hotel and Sport Management, Griffith Business School, Griffith University, Australia","Exploring the relationship between commitment, experience, and self-assessed performance in youth sport organizations",2011-4-1,14,2,117-125,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management","AbstractYouth sport organizations are dependent on the work of dedicated volunteers to function efficiently. However, these organizations are facing increasingly stringent management and legislative challenges and a closer scrutiny on their performance by sport governing bodies and other regulatory agencies. This study examined the links between organizational commitment, commitment to the volunteer role, and two aspects of volunteer performance (involvement and knowledge). A sample drawn from Little Athletics centre volunteers in Queensland in a variety of roles completed a survey instrument to assess the above links. Findings show that organizational commitment and experience as a centre volunteer predicted involvement, and that commitment to the role and experience predicted knowledge. These findings suggest that commitment to a volunteer role may be an important aspect of the volunteers’ identity and therefore closely linked to time devoted to organizational activities; commitment to the organization itself may better explain volunteers’ knowledge of organizational functioning. The findings are discussed in relation to the need to view commitment as an attachment to a volunteer role, as well as to an attachment to the organization as a whole."
10.1016/j.smr.2010.05.003,James Skinner,additional,"Department of Tourism, Leisure, Hotel and Sport Management, Griffith Business School, Griffith University, Australia","Exploring the relationship between commitment, experience, and self-assessed performance in youth sport organizations",2011-4-1,14,2,117-125,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management","AbstractYouth sport organizations are dependent on the work of dedicated volunteers to function efficiently. However, these organizations are facing increasingly stringent management and legislative challenges and a closer scrutiny on their performance by sport governing bodies and other regulatory agencies. This study examined the links between organizational commitment, commitment to the volunteer role, and two aspects of volunteer performance (involvement and knowledge). A sample drawn from Little Athletics centre volunteers in Queensland in a variety of roles completed a survey instrument to assess the above links. Findings show that organizational commitment and experience as a centre volunteer predicted involvement, and that commitment to the role and experience predicted knowledge. These findings suggest that commitment to a volunteer role may be an important aspect of the volunteers’ identity and therefore closely linked to time devoted to organizational activities; commitment to the organization itself may better explain volunteers’ knowledge of organizational functioning. The findings are discussed in relation to the need to view commitment as an attachment to a volunteer role, as well as to an attachment to the organization as a whole."
10.1016/j.smr.2010.05.003,Dwight H. Zakus,additional,"Department of Tourism, Leisure, Hotel and Sport Management, Griffith Business School, Griffith University, Australia","Exploring the relationship between commitment, experience, and self-assessed performance in youth sport organizations",2011-4-1,14,2,117-125,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management","AbstractYouth sport organizations are dependent on the work of dedicated volunteers to function efficiently. However, these organizations are facing increasingly stringent management and legislative challenges and a closer scrutiny on their performance by sport governing bodies and other regulatory agencies. This study examined the links between organizational commitment, commitment to the volunteer role, and two aspects of volunteer performance (involvement and knowledge). A sample drawn from Little Athletics centre volunteers in Queensland in a variety of roles completed a survey instrument to assess the above links. Findings show that organizational commitment and experience as a centre volunteer predicted involvement, and that commitment to the role and experience predicted knowledge. These findings suggest that commitment to a volunteer role may be an important aspect of the volunteers’ identity and therefore closely linked to time devoted to organizational activities; commitment to the organization itself may better explain volunteers’ knowledge of organizational functioning. The findings are discussed in relation to the need to view commitment as an attachment to a volunteer role, as well as to an attachment to the organization as a whole."
10.1016/s1441-3523(00)70080-5,Graham Brown,first,Southern Cross University,Emerging Issues in Olympic Sponsorship: Implications for Host Cities,2000-1-1,3,1,71-92,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management","Sponsorship has become a core issue in sport marketing and a critical concern for event management. It is now an integral part of major events and involves an ongoing commitment by Olympic partners who need to find new ways to gain the maximum returns from their investment. Complementary promotions with tourism organisations of the host country represent one such opportunity. There is also growing recognition that service delivery by tourism and hospitality industries may determine the success of many sponsor activities, such as guest hospitality programs. The dynamic nature of Olympic sponsorship is reviewed in the context of the marketing policy framework of the International Olympic Committee. Factors affecting sponsorship at the Sydney 2000 Games are considered with reference to AMP, Ansett Australia, and Visa. It is shown that tourism organisations can play a more active role in attracting sponsors and achieving positive outcomes for the host country."
10.1016/j.smr.2012.10.002,Adam G. Pfleegor,first,"Louisiana State University, United States",The moral obligation to preserve heritage through sport and recreation facilities,2013-7-1,16,3,378-387,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management",Highlights► We establish that sport/recreation facilities are significant sources of heritage. ► We establish that communities are morally obligated to protect this heritage. ► We establish that sport/recreation facilities are value-laden structures. ► Sport managers must be ethically/historically conscious during preservation.
10.1016/j.smr.2012.10.002,Chad S. Seifried,additional,"Louisiana State University, United States",The moral obligation to preserve heritage through sport and recreation facilities,2013-7-1,16,3,378-387,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management",Highlights► We establish that sport/recreation facilities are significant sources of heritage. ► We establish that communities are morally obligated to protect this heritage. ► We establish that sport/recreation facilities are value-laden structures. ► Sport managers must be ethically/historically conscious during preservation.
10.1016/j.smr.2012.10.002,Brian P. Soebbing,additional,"Louisiana State University, United States",The moral obligation to preserve heritage through sport and recreation facilities,2013-7-1,16,3,378-387,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management",Highlights► We establish that sport/recreation facilities are significant sources of heritage. ► We establish that communities are morally obligated to protect this heritage. ► We establish that sport/recreation facilities are value-laden structures. ► Sport managers must be ethically/historically conscious during preservation.
10.1016/s1441-3523(08)70102-5,Vassil Girginov,first,University of Brunel,Understanding the Changing Nature of Sports Organisations in Transforming Societies,2008-1-1,11,1,21-50,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management","The paper examined the process of changing in three Bulgarian national sport organisations (NSO) in swimming, weightlifting and field hockey, as the country is undergoing fundamental political, economic and social transformations from state socialism (1945-1989) to democratisation (1990-present). Drawing on the contextualist approach to organisational change (Pettigrew, 1985) the study was concerned with understanding long-term processes in their context. Analysed were NSOs’ conceptual orientation, structures, resources, capabilities and outcomes. Changing was unveiled through the interplay between three levels of analysis - wider political and economic, sport sector, and organisation-specific. The history of changing unfolded over a 25 years period and followed three stages of crisis of governability (1980-1989), crisis displacement (1989-1997) and identity search (1998-2004). Changing was determined by tensions generated in the previous socialist sport system, the new forces in the NSOs’ context, and by managers’ interpretation of events, and was a discovery process. The three NSOs followed different change patterns of shrinking, insulation and expansion. Two key reasons were responsible for those differences - the institualisation of the broader political and sport sector contexts, and NSOs’ choice to pursue narrow elitism (specialism) or the broader aims of sports development (generalism). The contextualist approach allowed us to appreciate the historical, contextual and processual nature of changing and to discuss the role of managers and various forces in shaping its course and outcomes."
10.1016/s1441-3523(08)70102-5,Ivan Sandanski,additional,Bulgarian National Sports Academy,Understanding the Changing Nature of Sports Organisations in Transforming Societies,2008-1-1,11,1,21-50,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management","The paper examined the process of changing in three Bulgarian national sport organisations (NSO) in swimming, weightlifting and field hockey, as the country is undergoing fundamental political, economic and social transformations from state socialism (1945-1989) to democratisation (1990-present). Drawing on the contextualist approach to organisational change (Pettigrew, 1985) the study was concerned with understanding long-term processes in their context. Analysed were NSOs’ conceptual orientation, structures, resources, capabilities and outcomes. Changing was unveiled through the interplay between three levels of analysis - wider political and economic, sport sector, and organisation-specific. The history of changing unfolded over a 25 years period and followed three stages of crisis of governability (1980-1989), crisis displacement (1989-1997) and identity search (1998-2004). Changing was determined by tensions generated in the previous socialist sport system, the new forces in the NSOs’ context, and by managers’ interpretation of events, and was a discovery process. The three NSOs followed different change patterns of shrinking, insulation and expansion. Two key reasons were responsible for those differences - the institualisation of the broader political and sport sector contexts, and NSOs’ choice to pursue narrow elitism (specialism) or the broader aims of sports development (generalism). The contextualist approach allowed us to appreciate the historical, contextual and processual nature of changing and to discuss the role of managers and various forces in shaping its course and outcomes."
10.1016/s1441-3523(06)70024-9,Carla A. Costa,first,The University of Texas at Austin,Reconsidering the Role of Training in Event Volunteers’ Satisfaction,2006-5-1,9,2,165-182,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management","The demand for volunteers to help plan and run sport events continues to rise. In order to better recruit and retain volunteers, there is a need to identify the means by which to enhance their overall satisfaction with the volunteer experience. One hundred and forty-seven non-specialist volunteers from the Sunbelt IndyCarnival completed questionnaires measuring their job satisfaction, evaluation of their training, organisational commitment, sense of community at the event, and satisfaction with their opportunities to share opinions and experiences during training. ALISREL model was formulated to test the relationships among the variables. Their sense of community had a positive effect on their commitment to the event organisation, and their commitment to the organisation had a direct effect on their job satisfaction. It is argued that the training of event volunteers should be conceived and designed as an opportunity to build a sense of community among volunteers and staff so as to enhance volunteer commitment and satisfaction."
10.1016/s1441-3523(06)70024-9,Laurence Chalip,additional,The University of Texas at Austin,Reconsidering the Role of Training in Event Volunteers’ Satisfaction,2006-5-1,9,2,165-182,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management","The demand for volunteers to help plan and run sport events continues to rise. In order to better recruit and retain volunteers, there is a need to identify the means by which to enhance their overall satisfaction with the volunteer experience. One hundred and forty-seven non-specialist volunteers from the Sunbelt IndyCarnival completed questionnaires measuring their job satisfaction, evaluation of their training, organisational commitment, sense of community at the event, and satisfaction with their opportunities to share opinions and experiences during training. ALISREL model was formulated to test the relationships among the variables. Their sense of community had a positive effect on their commitment to the event organisation, and their commitment to the organisation had a direct effect on their job satisfaction. It is argued that the training of event volunteers should be conceived and designed as an opportunity to build a sense of community among volunteers and staff so as to enhance volunteer commitment and satisfaction."
10.1016/s1441-3523(06)70024-9,B. Christine Green,additional,The University of Texas at Austin,Reconsidering the Role of Training in Event Volunteers’ Satisfaction,2006-5-1,9,2,165-182,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management","The demand for volunteers to help plan and run sport events continues to rise. In order to better recruit and retain volunteers, there is a need to identify the means by which to enhance their overall satisfaction with the volunteer experience. One hundred and forty-seven non-specialist volunteers from the Sunbelt IndyCarnival completed questionnaires measuring their job satisfaction, evaluation of their training, organisational commitment, sense of community at the event, and satisfaction with their opportunities to share opinions and experiences during training. ALISREL model was formulated to test the relationships among the variables. Their sense of community had a positive effect on their commitment to the event organisation, and their commitment to the organisation had a direct effect on their job satisfaction. It is argued that the training of event volunteers should be conceived and designed as an opportunity to build a sense of community among volunteers and staff so as to enhance volunteer commitment and satisfaction."
10.1016/s1441-3523(06)70024-9,Caet Simes,additional,Griffith University,Reconsidering the Role of Training in Event Volunteers’ Satisfaction,2006-5-1,9,2,165-182,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management","The demand for volunteers to help plan and run sport events continues to rise. In order to better recruit and retain volunteers, there is a need to identify the means by which to enhance their overall satisfaction with the volunteer experience. One hundred and forty-seven non-specialist volunteers from the Sunbelt IndyCarnival completed questionnaires measuring their job satisfaction, evaluation of their training, organisational commitment, sense of community at the event, and satisfaction with their opportunities to share opinions and experiences during training. ALISREL model was formulated to test the relationships among the variables. Their sense of community had a positive effect on their commitment to the event organisation, and their commitment to the organisation had a direct effect on their job satisfaction. It is argued that the training of event volunteers should be conceived and designed as an opportunity to build a sense of community among volunteers and staff so as to enhance volunteer commitment and satisfaction."
10.1016/j.smr.2020.07.003,Timothy Kellison,first,"Georgia State University Atlanta, GA, USA",Voter intentions and political implications of legislated stadium subsidies,2021-3-15,24,2,181-203,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management","ABSTRACTIn the US, decisions to allocate public funding toward professional sports facilities are usually made not by voters via referendum or initiative, but rather by their elected representatives. We examine the attitudes of residents in a region affected by a no-vote stadium subsidy to determine whether policymaking is congruent with public will and to consider the political impact of residents’ support of or opposition to the stadium subsidy. Using survey data from 369 registered voters in Cobb County, Georgia, we found the average voter would have approved of publicly funding a new ballpark, but felt that voters should have had the opportunity to vote via referendum. Additionally, we identified factors contributing to voters’ support of the financing plan, perceptions of support by other residents, and intentions to vote in future elections. Finally, we identify prospective impacts of plan support on voter behaviour in subsequent elections that could have political implications for legislated stadium subsidies."
10.1016/j.smr.2020.07.003,Brian M. Mills,additional,"University of Texas at Austin, Austin, TX, USA",Voter intentions and political implications of legislated stadium subsidies,2021-3-15,24,2,181-203,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management","ABSTRACTIn the US, decisions to allocate public funding toward professional sports facilities are usually made not by voters via referendum or initiative, but rather by their elected representatives. We examine the attitudes of residents in a region affected by a no-vote stadium subsidy to determine whether policymaking is congruent with public will and to consider the political impact of residents’ support of or opposition to the stadium subsidy. Using survey data from 369 registered voters in Cobb County, Georgia, we found the average voter would have approved of publicly funding a new ballpark, but felt that voters should have had the opportunity to vote via referendum. Additionally, we identified factors contributing to voters’ support of the financing plan, perceptions of support by other residents, and intentions to vote in future elections. Finally, we identify prospective impacts of plan support on voter behaviour in subsequent elections that could have political implications for legislated stadium subsidies."
10.1080/14413523.2021.1991675,Ryan Storr,first,"Swinburne Business School, Swinburne University of Technology, Melbourne, Australia",Support for LGBT diversity and inclusion in sport: a mixed methods study of Australian cricket,2021-11-15,NA,NA,1-25,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management","ABSTRACTAcademic, policy and activist debates on how sport organizations can advance support for Lesbian, Gay, Bi and, Trans (LGBT) people at all levels of competition (from grassroots to elite) have risen to prominence in recent years. This paper explores the extent and nature of support for LGBT diversity in sport, with an empirical focus on cricket in Australia. Using a mixed method research design, the authors combine an online survey (n = 337) and semi-structured interviews (n = 17) across various levels of competition and administration. Drawing on Avery’s theory of support for diversity, the findings demonstrate a perceived lack of institutional support through endorsement and activism for LGBT diversity but noticeable support from the grassroots cricket community. The survey data show a perceived need for increased efforts to include LGBT communities in cricket. Stakeholder interviews demonstrate a lack of understanding and awareness of LGBT diversity amongst administration at both the community and leadership levels. We contend that if cricket in Australia is to truly be a “sport for all”, and policy imperatives around diversity and inclusion are to be achieved, clear and consistent institutional support showing both commitment and action towards LGBT diversity must be demonstrated."
10.1080/14413523.2021.1991675,Grant O’Sullivan,additional,"Institute for Health and Sport, Victoria University, Melbourne, Australia",Support for LGBT diversity and inclusion in sport: a mixed methods study of Australian cricket,2021-11-15,NA,NA,1-25,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management","ABSTRACTAcademic, policy and activist debates on how sport organizations can advance support for Lesbian, Gay, Bi and, Trans (LGBT) people at all levels of competition (from grassroots to elite) have risen to prominence in recent years. This paper explores the extent and nature of support for LGBT diversity in sport, with an empirical focus on cricket in Australia. Using a mixed method research design, the authors combine an online survey (n = 337) and semi-structured interviews (n = 17) across various levels of competition and administration. Drawing on Avery’s theory of support for diversity, the findings demonstrate a perceived lack of institutional support through endorsement and activism for LGBT diversity but noticeable support from the grassroots cricket community. The survey data show a perceived need for increased efforts to include LGBT communities in cricket. Stakeholder interviews demonstrate a lack of understanding and awareness of LGBT diversity amongst administration at both the community and leadership levels. We contend that if cricket in Australia is to truly be a “sport for all”, and policy imperatives around diversity and inclusion are to be achieved, clear and consistent institutional support showing both commitment and action towards LGBT diversity must be demonstrated."
10.1080/14413523.2021.1991675,Ramón Spaaij,additional,"Institute for Health and Sport, Victoria University, Melbourne, Australia",Support for LGBT diversity and inclusion in sport: a mixed methods study of Australian cricket,2021-11-15,NA,NA,1-25,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management","ABSTRACTAcademic, policy and activist debates on how sport organizations can advance support for Lesbian, Gay, Bi and, Trans (LGBT) people at all levels of competition (from grassroots to elite) have risen to prominence in recent years. This paper explores the extent and nature of support for LGBT diversity in sport, with an empirical focus on cricket in Australia. Using a mixed method research design, the authors combine an online survey (n = 337) and semi-structured interviews (n = 17) across various levels of competition and administration. Drawing on Avery’s theory of support for diversity, the findings demonstrate a perceived lack of institutional support through endorsement and activism for LGBT diversity but noticeable support from the grassroots cricket community. The survey data show a perceived need for increased efforts to include LGBT communities in cricket. Stakeholder interviews demonstrate a lack of understanding and awareness of LGBT diversity amongst administration at both the community and leadership levels. We contend that if cricket in Australia is to truly be a “sport for all”, and policy imperatives around diversity and inclusion are to be achieved, clear and consistent institutional support showing both commitment and action towards LGBT diversity must be demonstrated."
10.1080/14413523.2021.1991675,Caroline Symons,additional,"Institute for Health and Sport, Victoria University, Melbourne, Australia",Support for LGBT diversity and inclusion in sport: a mixed methods study of Australian cricket,2021-11-15,NA,NA,1-25,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management","ABSTRACTAcademic, policy and activist debates on how sport organizations can advance support for Lesbian, Gay, Bi and, Trans (LGBT) people at all levels of competition (from grassroots to elite) have risen to prominence in recent years. This paper explores the extent and nature of support for LGBT diversity in sport, with an empirical focus on cricket in Australia. Using a mixed method research design, the authors combine an online survey (n = 337) and semi-structured interviews (n = 17) across various levels of competition and administration. Drawing on Avery’s theory of support for diversity, the findings demonstrate a perceived lack of institutional support through endorsement and activism for LGBT diversity but noticeable support from the grassroots cricket community. The survey data show a perceived need for increased efforts to include LGBT communities in cricket. Stakeholder interviews demonstrate a lack of understanding and awareness of LGBT diversity amongst administration at both the community and leadership levels. We contend that if cricket in Australia is to truly be a “sport for all”, and policy imperatives around diversity and inclusion are to be achieved, clear and consistent institutional support showing both commitment and action towards LGBT diversity must be demonstrated."
10.1016/s1441-3523(06)70029-8,David Shilbury,first,Deakin University,Reviewing Organisational Structure and Governance: The Australian Touch Association,2006-9-1,9,3,271-317,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management",NA
10.1016/s1441-3523(06)70029-8,Pamm Kellett,additional,Deakin University,Reviewing Organisational Structure and Governance: The Australian Touch Association,2006-9-1,9,3,271-317,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management",NA
10.1016/j.smr.2013.08.005,Shane Gibson,first,"Department of Sport, Faculty of Social and Health Sciences, Unitec New Zealand, Private Bag 92025 , Auckland, New Zealand",Managing sport: Social and cultural perspectives,2014-1-1,17,1,92-93,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management",NA
10.1016/j.smr.2013.08.005,David Hassan,additional,"1st ed. Routledge, 2 Park Square, Milton Park, Abingdon, Oxford (2013). 316 pp ISBN-978-0-415-57216-3 (print paperback), ISBN-978-0-415-57215-6 (print hardback), ISBN-978-0-203-85657-4 (e-book)",Managing sport: Social and cultural perspectives,2014-1-1,17,1,92-93,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management",NA
10.1016/j.smr.2013.08.005,Jim Lusted,additional,"1st ed. Routledge, 2 Park Square, Milton Park, Abingdon, Oxford (2013). 316 pp ISBN-978-0-415-57216-3 (print paperback), ISBN-978-0-415-57215-6 (print hardback), ISBN-978-0-203-85657-4 (e-book)",Managing sport: Social and cultural perspectives,2014-1-1,17,1,92-93,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management",NA
10.1016/j.smr.2020.04.002,Andre Michael Andrijiw,first,"University of Alberta 3-100 University Hall, Van Vliet Complex Edmonton, Alberta, T6G 2J9, Canada",Identity regulation in the North American field of men’s professional ice hockey: An examination of organizational control and preparation for athletic career retirement,2020-12-1,23,5,898-912,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management",Highlights• Organizations and managers in professional ice hockey regulate(d) athletes’ identities.• Regulation engendered a pronounced and pervasive athletic identity.• Regulation of alternate and broadened identities was constrained.• Identity regulation limited development and athletic career retirement preparation.
10.1016/j.smr.2010.03.002,Eivind Å. Skille,first,"Faculty of Sport and Health, Hedmark University College, Lærerskolealleen 1, 2418 Elverum, Norway",Change and isomorphism—A case study of translation processes in a Norwegian sport club,2011-1-1,14,1,79-88,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management","AbstractThis article builds upon former research into sport organizations, which has revealed how institutional fields become uniformed through isomorphic processes, and at the same time how organizations undergo change. In this article change in a Norwegian football club is studied first by considering the organization as a mixture of rational, natural and open systems, and second, by applying a neo-institutional perspective of translation. Through document analysis, observation and interviews, it was found that change in the sport club's policy is based on the interplay between internal discussions and external influence. When the focal football club should develop a model for development of players, aiming at taking into account both elite orientation and mass participation, the solution was found by mimicking ideas from other organizations in the institutional field. Hence, the article shows how decision-making processes within one sport club's board are related to translations (Campbell, 2004 J.L.CampbellInstitutional change and globalization2004Princeton University PressPrinceton[Crossref] , [Google Scholar]) of ideas in the regional field of similar clubs, more particularly those conceived as successful."
10.1016/j.smr.2013.08.009,Shia Ping Kung,first,"Sport Industry Research Centre (SIRC), Sheffield Hallam University, A118 Collegiate Hall, Collegiate Crescent, Sheffield S10 2BP, UK",The use of public sports facilities by the disabled in England,2014-1-1,17,1,8-22,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management","Highlights• Three most participated sports – swimming, using fitness equipment and keep fit.• Dominated by females, whites, 45+ year olds and NS-SEC 1&2.• More likely to own leisure card, participate regularly and in organised activities.• Females, 35 year olds and NS-SEC 3 are harder to please.• The industry weaknesses relate to cleanliness and water temperature in the pool."
10.1016/j.smr.2013.08.009,Peter Taylor,additional,"Sport Industry Research Centre (SIRC), Sheffield Hallam University, A118 Collegiate Hall, Collegiate Crescent, Sheffield S10 2BP, UK",The use of public sports facilities by the disabled in England,2014-1-1,17,1,8-22,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management","Highlights• Three most participated sports – swimming, using fitness equipment and keep fit.• Dominated by females, whites, 45+ year olds and NS-SEC 1&2.• More likely to own leisure card, participate regularly and in organised activities.• Females, 35 year olds and NS-SEC 3 are harder to please.• The industry weaknesses relate to cleanliness and water temperature in the pool."
10.1016/j.smr.2009.06.002,Masayuki Yoshida,first,"Biwako Seikei Sport College, 1204 Kitahira, Otsu, Shiga 520-0503, Japan",Service quality at sporting events: Is aesthetic quality a missing dimension?,2011-1-1,14,1,13-24,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management","AbstractThe service quality construct has been long understood as a combination of the quality of a service outcome and the quality of the interactions between customers, frontline employees, and the service environment. Although service quality has been described as a multidimensional, multi-level factor model, the aesthetic aspect of service quality still remains unexplored. The current study is one of the first attempts to develop measures for capturing three dimensions of service quality: aesthetic, technical, and functional. Data were collected from sport spectators in Japan (n = 283) and the United States (n = 343). The results provide evidence for a seven-factor model of service quality, which underlies the three second order dimensions. Furthermore, the effects of the three primary dimensions on respective criterion variables are reported. Including the aesthetic dimension, the results extend previous service quality research that has focused primarily on the functional and technical aspects."
10.1016/j.smr.2009.06.002,Jeffrey D. James,additional,"Florida State University, United States",Service quality at sporting events: Is aesthetic quality a missing dimension?,2011-1-1,14,1,13-24,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management","AbstractThe service quality construct has been long understood as a combination of the quality of a service outcome and the quality of the interactions between customers, frontline employees, and the service environment. Although service quality has been described as a multidimensional, multi-level factor model, the aesthetic aspect of service quality still remains unexplored. The current study is one of the first attempts to develop measures for capturing three dimensions of service quality: aesthetic, technical, and functional. Data were collected from sport spectators in Japan (n = 283) and the United States (n = 343). The results provide evidence for a seven-factor model of service quality, which underlies the three second order dimensions. Furthermore, the effects of the three primary dimensions on respective criterion variables are reported. Including the aesthetic dimension, the results extend previous service quality research that has focused primarily on the functional and technical aspects."
